FEATURE,VOCAB_SIZE,MAX_LEVEL,FEATURE_STEP_SIZE,STEP_SIZE,COLOUR_SPACE,USE_PHOW,CLASSIFIER,k/LAMBDA,accuracy
spatial pyramid, 400, 2, 5, 10, RGB, 0, nearest neighbor, 3, 0.535333 
spatial pyramid, 400, 2, 5, 10, RGB, 0, nearest neighbor, 4, 0.545333 
spatial pyramid, 400, 2, 5, 10, RGB, 0, nearest neighbor, 5, 0.559333 
spatial pyramid, 400, 2, 5, 10, RGB, 0, nearest neighbor, 6, 0.557333 
spatial pyramid, 400, 2, 5, 10, RGB, 0, nearest neighbor, 7, 0.558667 
spatial pyramid, 400, 2, 5, 10, RGB, 0, nearest neighbor, 8, 0.558667 
spatial pyramid, 400, 2, 5, 10, RGB, 0, nearest neighbor, 9, 0.559333 
spatial pyramid, 400, 2, 5, 10, RGB, 0, nearest neighbor, 10, 0.565333 
spatial pyramid, 400, 2, 5, 10, RGB, 0, nearest neighbor, 11, 0.565333 
spatial pyramid, 400, 2, 5, 10, RGB, 0, nearest neighbor, 12, 0.556000 
spatial pyramid, 400, 2, 5, 10, RGB, 0, nearest neighbor, 13, 0.559333 
spatial pyramid, 400, 2, 5, 10, RGB, 0, nearest neighbor, 14, 0.555333 
spatial pyramid, 400, 2, 5, 10, RGB, 0, nearest neighbor, 15, 0.560000 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, support vector machine, 10.000000, 0.704667 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, support vector machine, 1.000000, 0.707333 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, support vector machine, 0.100000, 0.702000 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, support vector machine, 0.010000, 0.708000 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, support vector machine, 0.001000, 0.706667 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, support vector machine, 0.000100, 0.702000 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, support vector machine, 0.000010, 0.702000 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, support vector machine, 0.000110, 0.700000 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, support vector machine, 0.000010, 0.706000 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, support vector machine, 0.000020, 0.701333 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, support vector machine, 0.000030, 0.704667 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, support vector machine, 0.000040, 0.704667 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, support vector machine, 0.000050, 0.705333 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, nearest neighbor, 1, 0.522667 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, nearest neighbor, 2, 0.512000 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, nearest neighbor, 3, 0.523333 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, nearest neighbor, 4, 0.532667 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, nearest neighbor, 5, 0.528000 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, nearest neighbor, 6, 0.546000 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, nearest neighbor, 7, 0.544667 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, nearest neighbor, 8, 0.534000 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, nearest neighbor, 9, 0.534667 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, nearest neighbor, 10, 0.543333 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, nearest neighbor, 11, 0.537333 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, nearest neighbor, 12, 0.540000 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, nearest neighbor, 13, 0.539333 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, nearest neighbor, 14, 0.542000 
spatial pyramid, 1000, 2, 5, 10, RGB, 0, nearest neighbor, 15, 0.540000 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, support vector machine, 10.000000, 0.572667 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, support vector machine, 1.000000, 0.571333 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.100000, 0.564000 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.010000, 0.585333 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.001000, 0.564667 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000100, 0.576667 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000010, 0.569333 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000110, 0.580000 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000010, 0.566667 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000020, 0.552667 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000030, 0.556667 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000040, 0.575333 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000050, 0.556000 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 1, 0.486000 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 2, 0.475333 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 3, 0.496000 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 4, 0.514000 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 5, 0.516000 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 6, 0.528667 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 7, 0.523333 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 8, 0.526000 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 9, 0.528667 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 10, 0.534000 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 11, 0.530667 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 12, 0.528667 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 13, 0.536667 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 14, 0.534667 
spatial pyramid, 100, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 15, 0.528667 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, support vector machine, 10.000000, 0.616000 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, support vector machine, 1.000000, 0.624667 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.100000, 0.628000 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.010000, 0.618000 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.001000, 0.616667 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000100, 0.622667 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000010, 0.628667 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000110, 0.617333 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000010, 0.622667 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000020, 0.614667 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000030, 0.625333 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000040, 0.619333 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000050, 0.621333 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 1, 0.500000 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 2, 0.488667 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 3, 0.502667 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 4, 0.516667 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 5, 0.535333 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 6, 0.524667 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 7, 0.530000 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 8, 0.532667 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 9, 0.539333 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 10, 0.533333 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 11, 0.524000 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 12, 0.524667 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 13, 0.530667 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 14, 0.528000 
spatial pyramid, 200, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 15, 0.538000 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, support vector machine, 10.000000, 0.655333 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, support vector machine, 1.000000, 0.654667 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.100000, 0.645333 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.010000, 0.650667 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.001000, 0.653333 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000100, 0.652000 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000010, 0.652667 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000110, 0.652000 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000010, 0.646000 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000020, 0.652000 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000030, 0.648000 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000040, 0.650000 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000050, 0.654667 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 1, 0.485333 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 2, 0.496667 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 3, 0.500000 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 4, 0.513333 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 5, 0.526667 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 6, 0.519333 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 7, 0.526667 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 8, 0.524000 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 9, 0.528667 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 10, 0.522667 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 11, 0.516667 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 12, 0.512667 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 13, 0.522667 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 14, 0.524667 
spatial pyramid, 400, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 15, 0.524000 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, support vector machine, 10.000000, 0.684667 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, support vector machine, 1.000000, 0.681333 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.100000, 0.684000 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.010000, 0.682000 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.001000, 0.686000 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000100, 0.679333 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000010, 0.683333 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000110, 0.682667 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000010, 0.684667 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000020, 0.678667 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000030, 0.683333 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000040, 0.680667 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, support vector machine, 0.000050, 0.677333 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 1, 0.476667 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 2, 0.489333 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 3, 0.492000 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 4, 0.500667 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 5, 0.502667 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 6, 0.504000 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 7, 0.505333 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 8, 0.516000 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 9, 0.509333 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 10, 0.510000 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 11, 0.520000 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 12, 0.514000 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 13, 0.514000 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 14, 0.514000 
spatial pyramid, 1000, 2, 5, 100, GRAYSCALE, 0, nearest neighbor, 15, 0.511333 
spatial pyramid, 100, 2, 5, 100, RGB, 0, support vector machine, 10.000000, 0.662667 
spatial pyramid, 100, 2, 5, 100, RGB, 0, support vector machine, 1.000000, 0.636667 
spatial pyramid, 100, 2, 5, 100, RGB, 0, support vector machine, 0.100000, 0.664667 
spatial pyramid, 100, 2, 5, 100, RGB, 0, support vector machine, 0.010000, 0.640000 
spatial pyramid, 100, 2, 5, 100, RGB, 0, support vector machine, 0.001000, 0.663333 
spatial pyramid, 100, 2, 5, 100, RGB, 0, support vector machine, 0.000100, 0.604000 
spatial pyramid, 100, 2, 5, 100, RGB, 0, support vector machine, 0.000010, 0.642667 
spatial pyramid, 100, 2, 5, 100, RGB, 0, support vector machine, 0.000110, 0.652000 
spatial pyramid, 100, 2, 5, 100, RGB, 0, support vector machine, 0.000010, 0.646667 
spatial pyramid, 100, 2, 5, 100, RGB, 0, support vector machine, 0.000020, 0.663333 
spatial pyramid, 100, 2, 5, 100, RGB, 0, support vector machine, 0.000030, 0.632000 
spatial pyramid, 100, 2, 5, 100, RGB, 0, support vector machine, 0.000040, 0.648000 
spatial pyramid, 100, 2, 5, 100, RGB, 0, support vector machine, 0.000050, 0.662667 
spatial pyramid, 100, 2, 5, 100, RGB, 0, nearest neighbor, 1, 0.538667 
spatial pyramid, 100, 2, 5, 100, RGB, 0, nearest neighbor, 2, 0.501333 
spatial pyramid, 100, 2, 5, 100, RGB, 0, nearest neighbor, 3, 0.535333 
spatial pyramid, 100, 2, 5, 100, RGB, 0, nearest neighbor, 4, 0.546667 
spatial pyramid, 100, 2, 5, 100, RGB, 0, nearest neighbor, 5, 0.544667 
spatial pyramid, 100, 2, 5, 100, RGB, 0, nearest neighbor, 6, 0.549333 
spatial pyramid, 100, 2, 5, 100, RGB, 0, nearest neighbor, 7, 0.546667 
spatial pyramid, 100, 2, 5, 100, RGB, 0, nearest neighbor, 8, 0.548667 
spatial pyramid, 100, 2, 5, 100, RGB, 0, nearest neighbor, 9, 0.552000 
spatial pyramid, 100, 2, 5, 100, RGB, 0, nearest neighbor, 10, 0.548667 
spatial pyramid, 100, 2, 5, 100, RGB, 0, nearest neighbor, 11, 0.546667 
spatial pyramid, 100, 2, 5, 100, RGB, 0, nearest neighbor, 12, 0.549333 
spatial pyramid, 100, 2, 5, 100, RGB, 0, nearest neighbor, 13, 0.548667 
spatial pyramid, 100, 2, 5, 100, RGB, 0, nearest neighbor, 14, 0.552000 
spatial pyramid, 100, 2, 5, 100, RGB, 0, nearest neighbor, 15, 0.550000 
spatial pyramid, 200, 2, 5, 100, RGB, 0, support vector machine, 10.000000, 0.662667 
spatial pyramid, 200, 2, 5, 100, RGB, 0, support vector machine, 1.000000, 0.663333 
spatial pyramid, 200, 2, 5, 100, RGB, 0, support vector machine, 0.100000, 0.660000 
spatial pyramid, 200, 2, 5, 100, RGB, 0, support vector machine, 0.010000, 0.662000 
spatial pyramid, 200, 2, 5, 100, RGB, 0, support vector machine, 0.001000, 0.676667 
spatial pyramid, 200, 2, 5, 100, RGB, 0, support vector machine, 0.000100, 0.666667 
spatial pyramid, 200, 2, 5, 100, RGB, 0, support vector machine, 0.000010, 0.663333 
spatial pyramid, 200, 2, 5, 100, RGB, 0, support vector machine, 0.000110, 0.667333 
spatial pyramid, 200, 2, 5, 100, RGB, 0, support vector machine, 0.000010, 0.656667 
spatial pyramid, 200, 2, 5, 100, RGB, 0, support vector machine, 0.000020, 0.667333 
spatial pyramid, 200, 2, 5, 100, RGB, 0, support vector machine, 0.000030, 0.663333 
spatial pyramid, 200, 2, 5, 100, RGB, 0, support vector machine, 0.000040, 0.660667 
spatial pyramid, 200, 2, 5, 100, RGB, 0, support vector machine, 0.000050, 0.656667 
spatial pyramid, 200, 2, 5, 100, RGB, 0, nearest neighbor, 1, 0.541333 
spatial pyramid, 200, 2, 5, 100, RGB, 0, nearest neighbor, 2, 0.516000 
spatial pyramid, 200, 2, 5, 100, RGB, 0, nearest neighbor, 3, 0.532000 
spatial pyramid, 200, 2, 5, 100, RGB, 0, nearest neighbor, 4, 0.527333 
spatial pyramid, 200, 2, 5, 100, RGB, 0, nearest neighbor, 5, 0.544667 
spatial pyramid, 200, 2, 5, 100, RGB, 0, nearest neighbor, 6, 0.542000 
spatial pyramid, 200, 2, 5, 100, RGB, 0, nearest neighbor, 7, 0.544667 
spatial pyramid, 200, 2, 5, 100, RGB, 0, nearest neighbor, 8, 0.550000 
spatial pyramid, 200, 2, 5, 100, RGB, 0, nearest neighbor, 9, 0.549333 
spatial pyramid, 200, 2, 5, 100, RGB, 0, nearest neighbor, 10, 0.550667 
spatial pyramid, 200, 2, 5, 100, RGB, 0, nearest neighbor, 11, 0.542667 
spatial pyramid, 200, 2, 5, 100, RGB, 0, nearest neighbor, 12, 0.548000 
spatial pyramid, 200, 2, 5, 100, RGB, 0, nearest neighbor, 13, 0.557333 
spatial pyramid, 200, 2, 5, 100, RGB, 0, nearest neighbor, 14, 0.553333 
spatial pyramid, 200, 2, 5, 100, RGB, 0, nearest neighbor, 15, 0.555333 
spatial pyramid, 400, 2, 5, 100, RGB, 0, support vector machine, 10.000000, 0.676000 
spatial pyramid, 400, 2, 5, 100, RGB, 0, support vector machine, 1.000000, 0.678000 
spatial pyramid, 400, 2, 5, 100, RGB, 0, support vector machine, 0.100000, 0.678667 
spatial pyramid, 400, 2, 5, 100, RGB, 0, support vector machine, 0.010000, 0.672000 
spatial pyramid, 400, 2, 5, 100, RGB, 0, support vector machine, 0.001000, 0.674000 
spatial pyramid, 400, 2, 5, 100, RGB, 0, support vector machine, 0.000100, 0.680667 
spatial pyramid, 400, 2, 5, 100, RGB, 0, support vector machine, 0.000010, 0.677333 
spatial pyramid, 400, 2, 5, 100, RGB, 0, support vector machine, 0.000110, 0.679333 
spatial pyramid, 400, 2, 5, 100, RGB, 0, support vector machine, 0.000010, 0.678667 
spatial pyramid, 400, 2, 5, 100, RGB, 0, support vector machine, 0.000020, 0.678000 
spatial pyramid, 400, 2, 5, 100, RGB, 0, support vector machine, 0.000030, 0.678667 
spatial pyramid, 400, 2, 5, 100, RGB, 0, support vector machine, 0.000040, 0.676667 
spatial pyramid, 400, 2, 5, 100, RGB, 0, support vector machine, 0.000050, 0.674667 
spatial pyramid, 400, 2, 5, 100, RGB, 0, nearest neighbor, 1, 0.536667 
spatial pyramid, 400, 2, 5, 100, RGB, 0, nearest neighbor, 2, 0.528000 
spatial pyramid, 400, 2, 5, 100, RGB, 0, nearest neighbor, 3, 0.535333 
spatial pyramid, 400, 2, 5, 100, RGB, 0, nearest neighbor, 4, 0.545333 
spatial pyramid, 400, 2, 5, 100, RGB, 0, nearest neighbor, 5, 0.559333 
spatial pyramid, 400, 2, 5, 100, RGB, 0, nearest neighbor, 6, 0.557333 
spatial pyramid, 400, 2, 5, 100, RGB, 0, nearest neighbor, 7, 0.558667 
spatial pyramid, 400, 2, 5, 100, RGB, 0, nearest neighbor, 8, 0.558667 
spatial pyramid, 400, 2, 5, 100, RGB, 0, nearest neighbor, 9, 0.559333 
spatial pyramid, 400, 2, 5, 100, RGB, 0, nearest neighbor, 10, 0.565333 
spatial pyramid, 400, 2, 5, 100, RGB, 0, nearest neighbor, 11, 0.565333 
spatial pyramid, 400, 2, 5, 100, RGB, 0, nearest neighbor, 12, 0.556000 
spatial pyramid, 400, 2, 5, 100, RGB, 0, nearest neighbor, 13, 0.559333 
spatial pyramid, 400, 2, 5, 100, RGB, 0, nearest neighbor, 14, 0.555333 
spatial pyramid, 400, 2, 5, 100, RGB, 0, nearest neighbor, 15, 0.560000 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, support vector machine, 10.000000, 0.697333 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, support vector machine, 1.000000, 0.702000 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, support vector machine, 0.100000, 0.704000 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, support vector machine, 0.010000, 0.698000 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, support vector machine, 0.001000, 0.702667 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, support vector machine, 0.000100, 0.703333 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, support vector machine, 0.000010, 0.705333 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, support vector machine, 0.000110, 0.700000 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, support vector machine, 0.000010, 0.705333 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, support vector machine, 0.000020, 0.703333 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, support vector machine, 0.000030, 0.706000 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, support vector machine, 0.000040, 0.704667 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, support vector machine, 0.000050, 0.698000 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, nearest neighbor, 1, 0.522667 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, nearest neighbor, 2, 0.512000 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, nearest neighbor, 3, 0.523333 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, nearest neighbor, 4, 0.532667 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, nearest neighbor, 5, 0.528000 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, nearest neighbor, 6, 0.546000 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, nearest neighbor, 7, 0.544667 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, nearest neighbor, 8, 0.534000 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, nearest neighbor, 9, 0.534667 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, nearest neighbor, 10, 0.543333 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, nearest neighbor, 11, 0.537333 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, nearest neighbor, 12, 0.540000 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, nearest neighbor, 13, 0.539333 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, nearest neighbor, 14, 0.542000 
spatial pyramid, 1000, 2, 5, 100, RGB, 0, nearest neighbor, 15, 0.540000 
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, support vector machine, 10.000000, 0.538000 
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, support vector machine, 1.000000, 0.586000 
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.100000, 0.575333 
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.010000, 0.576667 
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.001000, 0.558667 
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000100, 0.562667 
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000010, 0.572000 
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000110, 0.569333 
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000010, 0.569333 
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000020, 0.576667 
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000030, 0.592000 
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000040, 0.566000 
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, support vector machine, 0.000050, 0.564667 
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 1, 0.486000 
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 2, 0.475333 
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 3, 0.496000 
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 4, 0.514000 
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 5, 0.516000 
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 6, 0.528667 
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 7, 0.523333 
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 8, 0.526000 
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 9, 0.528667 
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 10, 0.534000 
spatial pyramid, 100, 2, 5, 200, GRAYSCALE, 0, nearest neighbor, 11, 0.530667 
